source,cos_sim,target,level
"Он дал во всем прямые, точные и совершенно удовлетворительные показания, вследствие которых князь, с самого начала, от суда был устранен. ",0.5378742843318065,"IX  ЗАКЛЮЧЕНИЕ Рогожин дал во всём прямые, точные и совершенно удовлетворительные показания, по которым князь с самого начала от суда был освобождён. ",b1
"Сорвав печать, он нашёл своё письмо и ответ Лизаветы Ивановны. ",0.7186048741162504,"Открыв конверт, он нашёл своё письмо и ответ Лизаветы Ивановны. ",b1
"До сегодняшнего дня Варя такой дефиницией гордилась и говорила, что останавливаться на достигнутом не собирается, но самонадеянность сыграла с ней злую шутку.",0.3837816362417562,И вот судьба сыграла с ней злую шутку... ,b1
"И так она шла, задумавшись, по дороге, осененной с обеих сторон высокими деревьями, как вдруг прекрасная лягавая собака залаяла на нее. ",0.4507753930559775,"Она шла по дороге, как вдруг на неё залаяла собака. ",a2
"А вас, mesdames, прошу его попотчевать, потому что он, кажется, и голоден… - Вы меня удивляете, - продолжала попрежнему генеральша; - голоден и припадки! ",0.3883161325926927,"А вас, дамы, прошу его угостить, потому что он, кажется, и голоден",b1
По дороге она спросила: — Неужто Казанзаки — турецкий агент? ,0.7167307149296915,"Едем, Варвара Андре По дороге Варя спросила: — Неужели Казанзаки — турецкий агент? ",b1
"Жил он не в ауле, а приходил из-под горы. ",0.305014324359149,"Тогда все в ауле узнали, что он мастер. ",a2
"Всадник в американской шляпе (он теперь был совсем близко, и Варя разглядела загорелое лицо, бородку a-la Louis-Napoleon2 и подкрученные пшеничные усы) натянул поводья, замер на месте, и в руке у него откуда ни возьмись появился длинноствольный пистолет. ",0.1687724364568615,"Всадник в английской шляпе и всадник в белой форме, а также казаки бросились за убегавшими турками",b1
XVI Дарья Александровна исполнила свое намерение и поехала к Анне. ,0.7337836051344261,Дарья Александровна исполнила своё обещание и поехала к Анне. ,b1
Разве вы уж знаете и Настасью Филипповну? ,0.938827657398776,Разве вы уже знаете и Настасью Филипповну? ,b1
"Он взглянул на нее, на мгновенье нахмурился и продолжал читать письмо. ",0.6797173435702291,Он взглянул на неё и продолжал читать письмо. ,b1
Кто у них там главный — Зуров или Бежецкая? ,0.2573239133631901,Кто у них главный: он или она? ,b1
Она перешла к большому столу и приняла участие в общем разговоре.,0.9949015494740469,Она перешла к большому столу и приняла участие в общем разговоре. ,b1
"– Как вы скажете, так я и сделаю, – сказал он мрачно.",0.6243281265099009,"— Как вы скажете, так я и сделаю, — сказал он недовольно. ",b1
"При виде ее прелестного, свежего личика Эраст Петрович замер, а барышня просияла и звонко воскликнула: — Папа, это он, тот господин из полиции! ",0.384130713626191,"Девушка тоже узнала его, она радостно закричала: — Папа, это он, тот господин из полиции! ",b1
"Ведь татарин близко, услышит. - А сам думает: ""Он и вправду расслаб, что мне с ним делать? ",0.3509392014488945,Жилин думает: «Что мне с ним делать? ,a2
"— начал он, подсаживаясь к ней. — Я хочу устроить у себя любительский спектакль. ",0.5159003103759346,"Граф сказал, что он хочет устроить любительский спектакль. ",b1
"«Что-то в ней есть жалкое все-таки», – подумал он и стал засыпать.",0.6768992662932519,"«Что-то в ней есть жалкое всё-таки», — подумал он и лёг спать. ",b1
"Точно сумасшедшая она была весь тот день, то плакала, то убивать меня собиралась ножом, то ругалась надо мной. ",0.7961832632595603,"Точно сумасшедшая она была, то плакала, то убивать менясобиралась ножом. ",b1
"— Не удивляйтесь, — скучным голосом промолвил странный крестьянин. — То, что вы д-девица, видно сразу — вон у вас прядь из-под шапки вылезла. ",0.3073299529851943,"— Не удивляйтесь, — продолжил странный незнакомец. — Сразу можно понять, что вы — девушка. ",b1
"— Да, поедем, — сказала смеясь Настенька, — нет, лучше мы будем слушать не «Цирюльника», а что-нибудь другое",0.8070351915341125,"— Да, пойдём, — сказала, смеясь, Настенька, — нет, лучше мы будем слушать не «Цирюльника», а что-нибудь другое",b1
"— Это прекрасно, как физическое упражнение, только едва ли ты можешь это выдержать, — без всякой насмешки сказал Сергей Иванович",0.7141766538962412,"— Да, это очень приятно, — сказал Левин. — Это прекрасно как физическое упражнение, только тебе это будет тяжело, — без всякой насмешки сказал Сергей Иванович",b1
"В переднюю вдруг вошел молодой человек, с бумагами в руках. ",0.9062912154225627,В переднюю вдруг вошёл молодой человек с бумагами в руках. ,b1
"К чему же вы стыдитесь, да с Рогожиным ехать хотите? ",0.9081208118557086,Почему же вы стыдитесь да с Рогожиным ехать хотите? ,b1
"Вскоре после него, как ему сказали, к ней приехала какая-то дама, и она с нею вместе уехала. ",0.803368167887279,"Как ему сказали, к ней приехала какая-то дама, и она с ней вмес те уехала. ",b1
"Когда поезд подошел к станции, Анна вышла в толпе других пассажиров и, как от прокаженных, сторонясь от них, остановилась на платформе, стараясь вспомнить, зачем она сюда приехала и что намерена была делать. ",0.8718478563800031,"Когда поезд подошёл к станции, Анна вышла в толпе других пассажиров и отошла от них, остановилась на платформе, стараясь вспомнить, зачем она сюда приехала и что должна была делать. ",b1
"— Да если война затянется, тронут и ополчение. ",0.9999999999999996,"— Да если война затянется, тронут и ополчение. ",b1_c1
"Ну, д’Эвре? ",0.3185588720929665,"Вот оно, это чудо, — услышала Варя голос д’Эвре",b1
"Варя забеспокоилась, сообразив, что доверилась человеку, которого совсем не знает. ",0.5522611852070658,"Она понимала, что поверила человеку, которого совсем не знает. ",b1
Для нас самих Россия остается неразгаданной тайной. ,0.9158112501958012,Для нас самих Россия остаётся неразгаданной тайной. ,b1_c1
"Правильно, Анвар-эфенди. ",0.2961033386118892,"Мне кажется, что этот человек — Анварэфенди, которого мы так давно ждём. ",b1
"И ей надо действовать, действовать, чтоб обеспечить это положение с сыном, чтобы его не отняли у ней. ",0.6481580227154831,"И ей надо действовать так, чтобы его не отняли у неё. ",b1
"Сидя в кабинете Каренина и слушая его проект о причинах дурного состояния русских финансов, Степан Аркадьич выжидал только минуты, когда тот кончит, чтобы заговорить о своем деле и об Анне",0.6735841421915048,"Сидя в кабинете Каренина, Степан Аркадьич выжидал мину ты, чтобы заговорить о своём деле и об Анне",b1
"Он встал, чтобы пойти за нею, и вдруг раздался подле него чей-то светлый, свежий смех; чья-то рука вдруг очутилась в его руке; он схватил.эту руку, крепко сжал и проснулся. ",0.7392170099491654,"Он встал, чтобы пойти за нею, чья-то рука вдруг оказалась в его руке; он схватил эту руку, крепко сжал и проснулся. ",b1
"Но простите меня, что в мою душу хотя на один миг закралось сомнение. ",0.6415225838375818,"Но простите меня, что в моей душе хотя на миг появилось сомнение. ",b1
"Адмирал усмехнулся и уже продолжал своим голосом в добродушно-ироническом тоне: — И марсалы не подавали за обедом у его светлости князя Собакина… Да-с… Высокая государственная особа-с приехала в наш Севастополь… Первый аристократ-с… Разговор на дипломатии… Одна деликатность… Гляди, мол, моряки, какие вы грубые и необразованные… И все го-сотерны, го-лафиты… А шампанское после супа пошло… А после пирожного тут же рот полощи… Аглицкая мода… Плюй при публике, а громко сказать неприлично-с… Понял, Суслик?",0.4148261673085172,"Смотрите, моряки, какие вы грубые и необразованные… И всё го-сотерны, го-лафиты, а шампанское после супа… Громко сказать нельзя… Видел таких, Суслик? ",b1_c1
"Граф Карнеев, облеченный в зеленый охотничий костюм, похожий более на шутовской, чем охотничий, согнувшись вперед и набок, немилосердно подпрыгивал на своем вороном. ",0.3678216632646034,Среди них был граф Карнеев в зелёном охотничьем костюме. ,b1
"Приехав однажды на станцию поздно вечером, я велел было поскорее закладывать лошадей, как вдруг поднялась ужасная метель, и смотритель и ямщики советовали мне переждать. ",0.9037657727891192,"Приехав однажды на станцию поздно вечером, я ве лел поскорее закладывать лошадей, как вдруг поднялась ужасная метель, ямщик мне советовал переждать. ",b1_c1
"Подошел к дверям, сделал серьезное лицо и растворил их с таким видом, точно у меня было какое-то дело. ",0.8242518801328241,"Подошёл к дверям, сделал серьёзное лицо и открыл их с таким видом, точно у меня было какое-то дело. ",b1_c1
"За один последний год она оставила во французских магазинах на Пере более десяти миллионов рублей, и вполне понятно, что константинопольцы, как сказали бы склонные к understatement1 англичане, ее сильно недолюбливали.",0.3482531510065884,Только за один последний год — более десяти миллионов рублей! ,b1
"Да я бы умерла со стыда, если бы поверила хоть капельку, или Аглае это письмо показала! ",0.5181766307960675,"— думала Лизавета Прокофьевна всю дорогу, пока вела за собой князя; «Да я бы умерла со стыда, если бы поверила хоть капельку! ",b1
"Отрезок пути Петербург-Букарешт был преодолен быстро и даже с комфортом, скорый поезд (два классных вагона и десять платформ с орудиями) домчал Варю до столицы румынского княжества в три дня. ",0.17456489040599,...Сначала Варя три дня ехала на поезде от Петербурга до Бухареста. ,b1
"Два года не пил, а тут вдруг взял и напился… (Идет с Наташей в глубину комнаты.)",0.5981242830864053,"Два года не пил, а тут вдруг взял и напился... ",b2
"Она не смотрела в его сторону, но Вронский чувствовал, что она уже видела его.",0.9516966867751716,"Она не смотрела в его сторону, но Вронский чувствовал, что она уже ви дела его. ",b1
"Он не мог теперь никак примирить свое недавнее прощение, свое умиление, свою любовь к больной жене и чужому ребенку с тем, что теперь было, то есть с тем, что, как бы в награду за все это, он теперь очутился один, опозоренный, осмеянный, никому не нужный и всеми презираемый.",0.7246743793457816,"Он не мог никак простить себе своё недавнее прощение, свою любовь к больной жене и чужому ребёнку, что за всё это он теперь оказался один, осмеянный, никому не нужный и всеми презираемый. ",b1
"Приехал я туда в самый день конкурса и имел, сударь мой, удовольствие праздновать победу: моя работа была удостоена первой премии. ",1.0,"Приехал я туда в самый день конкурса и имел, сударь мой, удовольствие праздновать победу: моя работа была удостоена первой премии. ",b1_c1
И она отворила дверь. ,0.4040051371311199,"И она вышла, с силой закрыв дверь. ",b1
Называться актрисой или даже певицей моя певичка не имела ни малейшего права. ,0.9653308069587916,Назваться актрисой или даже певицей моя певичка не имела ни малейшего права. ,b1_c1
Это брехня на офицеров… Что-с? ,0.4080350706522985,Это клевета на офицеров… Ничего не говорите офицерам! ,b1_c1
"Я не могу их соединить, а это мне одно нужно. ",0.9720909699520645,"Я не могу их соединить, а это одно мне нужно. ",b1
"Гамбитом называется начало шахматной партии, в котором противнику жертвуют фигуру ради достижения стратегического преимущества. ",0.4019427298468963,"Гамбитом называют начало игры, в которой отдают фигуру, чтобы потом выиграть. ",b1
"В это время вошла графиня, совсем одетая",1.0,"В это время вошла графиня, совсем одетая",b1
"В первый раз она сама ко мне бросилась, чуть не из-под венца, прося ""спасти"" ее от тебя. ",0.7018920306319426,"В первый раз она сама ко мне бросилась, чуть не из-под венца, прося «спасти» её от тебя. ",b1
"Дорогая сестра, позволь мне поздравить тебя с днем твоего ангела и пожелать искренно, от души, здоровья и всего того, что можно пожелать девушке твоих лет. ",0.9564309887895686,"Дорогая сестра, позволь мне поздравить тебя с днём твоего ангела и пожелать искрен но, от души, здоровья и всего того, что можно пожелать девушке твоих лет. ",b2
"Милые, скромные березы, я люблю их больше всех деревьев. ",0.8583854542835015,"Милые, скром ные берёзы, я люблю их больше всех деревьев. ",b2
"И француз с сожалением стал рассматривать лицо соседа, каждую минуту ожидая, что вот-вот начнутся с ним судороги, какие всегда бывали у дяди Франсуа после опасного пари… «По-видимому, человек интеллигентный, молодой… полный сил… — думал он, глядя на соседа. — Быть может, приносит пользу своему отечеству… и весьма возможно, что имеет молодую жену, детей… Судя по одежде, он должен быть богат; доволен… но что же заставляет его решаться на такой шаг?.. ",0.3623362210744287,И француз с сожалением стал рассматривать лицо соседа... ,b1_c1
"Но чувство это заменилось другим: желанием, чтоб она не только не торжествовала, но получила возмездие за свое преступление. ",0.7638547511569852,"Чувство ревности заменилось другим: желанием, чтобы она не только не торжествовала, но получила наказание за своё преступление. ",b1
"Их было много, и они были тех огромных и торжественных размеров, какими бывают комнаты и залы только во дворце; и всюду, во всех углах, стоял тот же неяркий, но спокойный и радостный розово-утренний свет. ",0.6891870676991938,"Их было много, и они были тех огромных и торжественных размеров, какими бывают комнаты и залы только во дворце. ",b1_c1
"Он теперь проснулся и, верно, кричит. – И она, чувствуя прилив молока, скорым шагом пошла в детскую.",0.5670672893144456,"Он теперь проснулся и, наверное, кри чит. — И она быстро пошла в детскую. ",b1
"А когда наконец сделался султаном, то вскоре запросился обратно и отрекся от престола. ",0.2191100208186795,"Молодой султан получил хорошее образование, но часто вёл себя странно, говорил что-то непонятное, становился очень злым. ",b1
"Каждое личное существование держится на тайне, и, быть может, отчасти поэтому культурный человек так нервно хлопочет о том, чтобы уважалась личная тайна.",0.6109320927588181,"Каждая жизнь держится на тайне, и, наверное, поэтому культурный человек так хочет, чтобы уважали его тайну. ",b1
По вечерам он играет в клубе в винт и потом сидит один за большим столом и ужинает. ,0.904184896325106,По вечерам он играет в клубе в карты и потом сидит один за большим столом и ужинает. ,b1
Это я его убил,0.22209034035588,"Но что-то говорило, что убил он, убил прекрасную королеву. ",b1
"Тигров еще больше нахмурился и заговорил: – Ежели, господа, кому-нибудь мои слова не понравились, тот пусть выходит, но я привык правду резать и… и никакого чёрта не боюсь… Никто не смеет мне запретить говорить… Да… Что хочу, то и гово… говорю… Я свободен!",0.0980468038115596,Семь… один… семь… два… один… пять… ноль… Я и сам беспорядков не люблю… Семь… два… девять… (Щёлкает на счётах.) ,a2_b1
"Сережа испуганным взглядом смотрел на отца и думал только об одном: заставит или нет отец повторить то, что он сказал, как это иногда бывало. ",0.961865027414898,"Серёжа испуганным взглядом смотрел на отца и думал только об одном: заставит или нет отец повторить то, что он сказал, как это иногда бывало. ",b1
"Меня называют обжорой (выпил глоток молока из кошкиного блюдца, подумаешь)… А сами… После супа, после жаркого, после компота, после сыра – они еще пьют разноцветные штуки: красную – вино, желтую – пиво, черную – кофе… Зачем? ",0.4829244232596392,"Меня называют обжорой, а сами… После супа, после жар кого, после сыра они ещё пьют красное вино, жёлтое пиво и чёрный кофе. ",b1
"Когда ворочусь, и если вы меня не разлюбите, клянусь вам, мы будем счастливы. ",0.9193783271252494,"Когда вернусь, и если вы меня не разлюбите, клянусь вам, мы будем счастливы. ",b1
"А так как он говорил всегда уверенно, ибо эрудиция в его области у него была совершенно феноменальная, то крючок очень часто появлялся перед глазами собеседников профессора Персикова. ",1.0000000000000009,"А так как он говорил всегда уверенно, ибо эрудиция в его области у него была совершенно феноменальная, то крючок очень часто появлялся перед глазами собеседников профессора Персикова. ",b1_c1
Рука ее задрожала в моей руке; я поглядел на нее...Она оперлась на меня еще сильнее. ,0.6267631517882051,Рука её задрожала в моей руке; я поглядел на неё.,b1
"Далее, помнится мне, я развиваю в моей статье, что все… ну, например, хоть законодатели и установители человечества, начиная с древнейших, продолжая Ликургами, Солонами, Магометами, Наполеонами, и так далее, все до единого были преступники, уже тем одним, что, давая новый закон, тем самым нарушали древний, свято чтимый обществом и от отцов перешедший, и, уж конечно, не останавливались и перед кровью, если только кровь (иногда совсем невинная и доблестно пролитая за древний закон) могла им помочь. ",0.8136714415457295,"Далее, помнится мне, в моей статье говорится, что все... ну, например, хоть законодатели человечества, начиная с древнейших, продолжая Ликургами, Солонами, Магометами, Наполеонами и так далее, все до единого были преступники, уже тем одним, что, давая новый закон, тем самым нарушали древний и уж, конечно, не останавливались и перед кровью, если кровь могла им помочь. ",b1_c1
"3 — Пекторалис был выписан в Россию вместе с машинами, которые он должен был привезти, поставить, пустить в ход и наблюдать за ними. ",0.3647781314965668,"Её хозяева выписали из Германии инженера, который должен был наблюдать за машинами. ",b1_c1
"Все это произошло в одно мгновение… Офицер, не помня себя, бросился на нее; около Настасьи Филипповны уже не было ее свиты; приличный господин средних лет уже успел стушеваться совершенно, а господин навеселе стоял в стороне и хохотал что было мочи. ",0.3319890205191836,"Офицер, не помня себя, бросился на неё. ",b1
Больше не могу… Вот сейчас только подпишусь и побегу на пляж играть в цирк. ,0.2125114978380785,"Дети на арене играли в цирк, а я бегал за ними как ненормальный.",b1
— Здесь нет хозяина… Здесь царит хаос… — сказал я,0.8051861191999697,— Здесь нет хозяина… Здесь царит хаос… — сказал Сергей. — Очень мило! ,b1
"— зычным генеральским басом заорал Соболев. — Если с головы Варвары Андреевны упадет хоть один волос, я вас вздерну на столбе, безо всякого суда и следствия!",0.2888704454509558,"Если с Варварой Андреевной что-нибудь случится, я убью вас без всякого суда! ",b1
"Кто виноват, что они несчастны и не умеют жить, имея впереди по шестидесяти лет жизни? ",0.9913831643391542,"Кто виноват, что они несчастны и не умеют жить, имея впереди по шестидесяти лет жизни?",b1
"Уверяю вас, в эту самую минуту в редакции газет уже летят телеграммы о взятии Плевны",0.2262019191980624,Телеграмма — это вам не статья в утренней газете! ,b1
"Мне стало жаль моей напрасной поездки и семи рублей, издержанных даром. ",0.6166613395489982,"Мне стало жаль моей напрасной поездки и семи рублей, которые я потратил без результата. ",a2
"Чтобы не видать никого, она быстро встала и села к противоположному окну в пустом вагоне. ",0.8066825937549829,"Чтобы не видеть никого, она быстро встала и села к другому окну в пустом вагоне. ",b1
"Вдруг, не сказав никому ни слова, мой господин срывается с места и летит со всех ног, бежит, догоняя мою незнакомку. ",0.5934199156249476,"Вдруг, не сказав никому ни слова, мой господин побежал со всех ног за моей незнакомкой. ",b1
"И тогда, ежели уже действительно сложные политические вопросы между разумными представителями разумных созданий должны решаться дракой, пускай бы подрались эти два солдата — один бы осаждал город, другой бы защищал его.",0.9772100425575658,"И тогда, ежели уже действительно сложные политические вопросы, между разумными представителями разумных созданий, должны решаться дракой, пускай бы подрались эти два солдата — один бы осаждал город, другой бы защищал его.",b1_b2
"С утра Варя была на нервах, закатила бедному Пете истерику из-за потерявшейся брошки, потом расплакалась.",0.251188620335676,"Сначала кричала на бедного Петю, а потом плакала. ",b1
В половине двенадцатого явился другой; это было ему приятно. ,0.8530373153255508,В половине двенадцатого пришёл другой; это было ему приятно. ,b1
"Я несчастлив, Сергей Петрович!",0.5082483235377584,"— Вы сердитесь… Но если бы вы знали всё, что случилось, вы бы не сердились… Я очень несчастлив, Сергей Петрович! ",b1
"Золотое мое море… Ну, перестань, ну, успокойся! ",0.9292772438594424,"Золотое моё море… Ну, перестань, ну, успокойся! ",b1
Жилин вернулся к Костылину,0.2984550039601826,"Собрались рано утром Жилин и ещё один офицер, Костылин, вышли с солдатами вместе из крепости и поехали. ",a2
"Наконец я с ними простился; отец пожелал мне доброго пути, а дочь проводила до телеги. ",0.9369708290578446,"Наконец я с ними простился; отец пожелал мне доброго пути, а дочь проводила до дороги. ",a2
"Все движения ее, все слова ее уже стали не так легки, игривы и веселы. ",0.8788512247487706,"Все движения её, все слова её уже стали не так легки, игривы и веселы. ",b1
"— сказала Анна, сияя улыбкой счастья и не понимая ни одного слова из того, что говорила ей Бетси. ",0.8256124165816627,"— сказала Анна, улыбаясь от счастья и не понимая ни одного слова из того, что говорила ей Бетси. ",b1
"И если на каком-нибудь факультете появлялся талантливый профессор, то его лекции приходили слушать студенты других факультетов.",0.9766066886608048,"И если на каком-нибудь факультете появлялся талантливый профессор, то его лекции приходили слушать студенты других фа культетов. ",b1_c1
"Повыше, на площадке, два гимназиста курили и смотрели вниз, но Гурову было все равно, он привлек к себе Анну Сергеевну и стал целовать ее лицо, щеки, руки",0.7486414853615576,"Выше на лестнице два гимназиста курили и смотрели вниз, но Гурову было всё равно, он привлёк к себе Анну Сергеевну и стал целовать её лицо, щёки, руки",b1
"— говорят все-таки об известном нравственном подъеме, которого уже достигло общество… Вершинин. ",0.7100645912062107,"— говорят всё-таки об известном нравственном подъёме, которого уже достигло общество...",b2
"Ведь ты знаешь, я его видела, Сережу, – сказала Анна, сощурившись, точно вглядываясь во что-то далекое. – Впрочем, это мы переговорим после. ",0.5440497757847947,"Ведь ты знаешь, я видела Серёжу, — сказала Анна. — Впрочем, это мы переговорим потом. ",b1
"Волнение его, радость и нежность к Фру-Фру всё усиливались. ",0.6248774404011782,"Волнение его, радость и нежность к своей лошади всё усиливались. ",b1
"Рогожин уже не улыбался, но слушал сжав губы и скрестив руки",0.7570390203268937,"Рогожин уже не улыбался, но слушал молча и скрестив руки",b1
"А ответа на мой вопрос не могла мне дать мысль, – она несоизмерима с вопросом. ",0.4416066344722389,А ответа на мой вопрос не мог найти через ум. ,b1
"О милые сестры, жизнь наша еще не кончена. ",0.72023125878017,"О, милые сёстры, жизнь наша ещё не кончена. ",b2
"– подумала она. – Да, я поеду к Долли, это правда, а то я с ума сойду. ",0.768762940688594,"— подумала она. — Я поеду к Долли, а то я с ума сойду. ",b1
"Половые, толкаясь и налетая друг на друга, носили целые горы блинов… За столами сидели люди и поедали горы блинов, сёмгу, икру… с таким же аппетитом и бесстрашием, как и благообразный господин.",0.4659291627646221,"За столами сидели люди и поедали эти горы, сёмгу, икру... ",b1_c1
"Засадят в тюрьму, и просидит до самой амнистии по случаю победы. ",0.148703549432981,Будет сидеть до вашей победы над турками. ,b1
"Он самый добрый, но не самый умный.",1.0,"Он самый добрый, но не самый умный.",b2
"не подумайте, что я так легко назначаю свидания... ",0.9999999999999996,"не подумайте, что я так легко назначаю свидания... ",b1
"Скажи мне, милый, правду ли говорят, что ты тово… питаешь злостные намерения относительно Наденьки Калининой?",0.6070834966865465,"Скажи мне, правду ли говорят, что ты… что у тебя есть какие-то планы относительно Наденьки Калининой? ",b1
"Если бы кто сказал ему в эту минуту, что он влюбился, влюблен страстною любовью, то он с удивлением отверг бы эту мысль и, может быть, даже с негодованием. ",0.7647332945457024,"Если бы кто сказал ему в эту минуту, что он влюбился, влюблён страстною любовью, то он с удивлением отказался бы от этой мысли. ",b1
Актеры остановились и начали думать,0.1072217454994127,Но вот во главе учреждения становитесь вы. ,a2_b1
"И п-потом, что же непочтенного в том, чтобы охранять государственные интересы?",0.3853796672410487,"— А что плохого в том, чтобы защищать интересы своего государства? ",b1
"Если б я была безнравственная женщина, я бы могла влюбить в себя ее мужа… если бы хотела. ",0.9652943274730732,"Если б я была безнравственная женщина, я бы могла влюбить в себя её мужа… если бы хотела. ",b1
"То есть сидели-то мы не на берегу, — где же там сидеть: сыро и грязно, да и неприлично, — а сидели мы на балконе отеля, но уж так принято говорить для поэтичности.",0.9323634279243106,"То есть сиделито мы не на берегу — где ж там сидеть: сыро и грязно, да и неприлично, — а сидели мы на балконе отеля, но уж так принято говорить для поэтичности. ",b1_c1
— предложил граф.,0.4677633899715445,"— сказал граф. — Мы можем переждать грозу в доме лесничего, — предложил Сергей. ",b1
"«У всякого свои странности, — думал он. — Котик тоже странная и — кто знает? ",0.450642965417267,"«У каждого свои странности, — думал он с надеждой. — Котик тоже странная, и, может быть, она не шутит, придёт».",b1
"Аглая грозно было посмотрела на рассмеявшихся сестер, но и секунды сама не выдержала, и залилась самым сумасшедшим, почти истерическим хохотом; наконец вскочила и выбежала из комнаты",0.6150072800124233,"Аглая грозно посмотрела на сестёр, но и секунды не выдержала, захохотала; наконец встала и выбежала из комнаты",b1
"Да и потом, вижу, что он мне лично предан — не забыл про спасение от башибузуков. ",0.1532113384677773,"— А ещё, — сказал он, — Перепёлкин благодарен мне, что я спас его от турецких бандитов. ",b1
"Князь заметил, что Аглая вдруг вышла из своего места и подошла к столу. ",0.7726615982263472,"Князь заметил, что Аглая подошла к столу. ",b1
"Таковы были сношения между сими двумя владельцами, как сын Берестова приехал к нему в деревню. ",0.7702709364263672,"Таковы были отношения между этими двумя людьми, когда сын Берестова приехал к нему в деревню. ",a2
— Стой! ,0.4199503268699265,— закричал Фандорин и прыг-нул в окно. — Стой! ,b1
"Он вошел вместе с Сергеем Ивановичем Кознышевым и Песцовым, которые в одно время столкнулись у подъезда. ",0.6548852730516007,Он вошёл вместе с Сергеем Ивановичем Кознышевым. ,b1
"По этому третьему пункту самым подходящим героем-убийцей был всё тот же Урбенин… Предварительное дознание делал я в мозаиковой гостиной, в которой любил когда-то валяться на мягких диванах и любезничать с цыганками… Первым, кого я допросил, был Урбенин. ",0.3119245941954612,"Часть 35  Первый допрос Сергей делал в мозаиковой гостиной, где раньше любил проводить время с цыганками. ",b1
