source,cos_sim,target,level
"— сказал он. — Тогда шел дождь, было темно… Огонек всё разгорался в душе, и уже хотелось говорить, жаловаться на жизнь… — Эх! ",0.4224533551574028,"Огонёк в душе становился сильнее, и уже хотелось говорить, жаловаться на жизнь",b1
"Ты не поверишь, я точно голодный, которой вдруг поставили полный обед, и он не знает, за что взяться. ",0.9660904612802056,"Ты не поверишь, я точно голодный, которому вдруг поставили полный обед, и он не знает, за что взяться. ",b1
"И мне стало так горько, что я не могу помочь вам этой любовью... что сердце разорвалось, и я, я — не мог молчать, я должен был говорить, Настенька, я должен был говорить!.. ",0.8279011622261756,"И мне стало так неприятно, что я не могу помочь вам своей любовью... и я, я — не мог молчать, я должен был говорить, Настенька, я должен был говорить!..",b1
"— Ну, хоть небольшое, рублей двести, чтоб он мог продолжать честную жизнь, начал какое-нибудь дело. ",0.5158655742125318,"— Ну, хоть небольшое, рублей двести… Я молчала",b1_c1
"Потом, иногда вспоминая, как он бродил по кладбищу или как ездил по всему городу и отыскивал фрак, он лениво потягивался и говорил: — Сколько хлопот, однако!",0.6177853142626707,"Потом он иногда вспоминал, как ходил по кладбищу, и говорил: — Сколько хлопот, однако!",b1
"— Воспитанные баронессы не бегают, а ходят, — с притворной строгостью сказала ей гувернантка. — Особенно если им уже целых земнадцать лет. ",0.5412374198500371,"— Воспитанные девушки не бегают, а ходят, Лиза. — строго сказала ей гувернантка. — Особенно, если девушке уже семнадцать лет. ",b1
"Может быть, он до сих пор ничего не знает? ",0.6831044985366929,"Может быть, он ещё ничего не знает? ",b1
"— Добыть, — невозмутимо ответил Корчаков",0.303160413857899,"Я не начальник тайной полиции, — сказал Корчаков и положил руки на живот",b1
Виоланский три раза поцеловался с Тигровым и от лица всех товарищей поднес ему небольшой плюшевый альбом с вышитыми на нем золотою канителью литерами «В. ,0.1645534411937692,Он во фраке и белом галстуке; в руках только что поднесённый ему альбом. ,a2_b1
"— Я так бы желала, чтобы вы все меня любили, как я вас люблю; а теперь я еще больше полюбила вас, — сказала она со слезами на глазах. ",0.857785136034705,"Я так бы желала, чтобы вы все меня любили, как я вас люблю; а те перь я еще больше полюбила вас, — сказала она со слезами на гла зах. — Ах, как я нынче глупа! ",b1
"Да не так, не так подают руку даме, разве вы не знаете, как надо взять под руку даму? ",0.6675624279333148,"Да не так, не так подают руку даме. ",b1
"потому что, уж вы меня не уверите, у вас есть история, а вы только скрываетесь. ",0.533005619131416,"У вас есть история, а вы только не говорите. ",b1
Вы к его превосходительству? ,0.1175075478004991,Вы к его п р е в о с х о д и т е л ь с т в у ? ,b1
"Помню, когда я приезжал домой из корпуса, то лакей стаскивал с меня сапоги, я капризничал в это время, а моя мать смотрела на меня с благоговением и удивлялась, когда другие на меня смотрели иначе. ",1.0,"Помню, когда я приезжал домой из корпуса, то лакей стаскивал с меня сапоги, я капризничал в это время, а моя мать смотрела на меня с благоговением и удивлялась, когда другие на меня смотрели иначе. ",b2
— У самого Гнатьева? ,0.2228138821670597,"Я должен был передать письмо от Гнатьева верховному муфтию Турции, ну самому главному там у мусульман. ",b1
"Каждому твоему слову верю и знаю, что ты меня не обманывал никогда и впредь не обманешь; а я тебя все-таки не люблю. ",0.9592499956020568,"Каждому твоему слову верю и знаю, что ты меня не обманывал никогда и впредь не обманешь; а я тебя всё-таки не люблю. ",b1
- А давеча это ты в окно на меня из-за гардины смотрел?,0.3833307477416586,— У меня. — А сейчас это ты в окно смотрел? ,b1
"Жилец, как увидел, увидел, что мне его стыдно стало, откланялся и тотчас ушел! ",0.6642031349446633,"Жилец как увидел, что мне его стыдно стало, попрощался и тотчас ушёл.",b1
"Над дверью в следующую комнату висела одна картина, довольно странная по своей форме, около двух с половиной аршин в длину и никак не более шести вершков в высоту. ",0.5581482826380519,"У двери в следующую комнату висела картина, довольно странная по своей форме, узкая и широкая. ",b1
"Русский актер бесконечно симпатичен, когда бывает искренен и вместо того, чтобы говорить вздор об интригах, падении искусства, пристрастии печати и проч., повествует о виденном и слышанном… Иногда достаточно бывает выслушать какого-нибудь захудалого, испитого комика, вспоминающего былое, чтобы в вашем воображении вырос один из привлекательнейших, поэтических образов, образ человека легкомысленного до могилы, взбалмошного, часто порочного, но неутомимого в своих скитаниях, выносливого, как камень, бурного, беспокойного, верующего и всегда несчастного, своею широкою натурой, беззаботностью и небудничным образом жизни напоминающего былых богатырей… Достаточно послушать воспоминаний, чтобы простить рассказчику все его прегрешения, вольные и невольные, увлечься и позавидовать.",0.1321788323327977,"Татьяна Алексеевна продолжает рассказ о том, как Катя отказала жениху и тот решил застрелиться, но когда он выстрелил в себя, то сам страшно испугался и попросил послать за доктором. ",a2_b1
"Нет, он не считал ее за ребенка! ",0.7047680150848501,"Нет, он не считал её за ребёнка! ",b1
"— он окончательно перешел на французский, все более распаляясь. — Мадемуазель Барбара прокатится в мягком вагоне, я напишу шикарный репортаж, а с нами съездит кто-нибудь из штабных офицеров и посмотрит на турецкие тылы. ",0.4175139594833635,"Мадемуазель Варя покатается на поезде, я напишу прекрасную статью, а кто-нибудь из ваших офицеров посмотрит тылы турок! ",b1
"И только когда в церкви стали бить часы и он вообразил самого себя мертвым, зарытым здесь навеки, то ему показалось, что кто-то смотрит на него, и он на минуту подумал, что это не покой и не тишина, а глухая тоска небытия, подавленное отчаяние… Памятник Деметти в виде часовни, с ангелом наверху; когда-то в С. была проездом итальянская опера, одна из певиц умерла, ее похоронили и поставили этот памятник. ",0.4931651615931106,"И только когда в церкви стали бить часы и он как будто увидел самого себя мёртвым, ему показалось, что кто-то смотрит на него, и он на минуту подумал, что это не покой и не тишина, а безнадёжность...",b1
"О, где оно, куда ушло мое прошлое, когда я был молод, весел, умен, когда я мечтал и мыслил изящно, когда настоящее и будущее мое озарялось надеждой? ",0.8764860950379669,"О, где оно, куда ушло моё прошлое, когда я был молод, весел, умён, когда я мечтал и мыслил изящно, когда настоящее и будущее моё озарялись надеждой? ",b2
"— Как он может этак, знаете, принять всякого, наблюсти деликатность в своих поступках, — присовокупил Манилов с улыбкою и от удовольствия почти совсем зажмурил глаза, как кот, у которого слегка пощекотали за ушами пальцем",0.8030664699417276,"— Как он может этак, знаете, деликатно принять всякого, — добавил Манилов с улыбкою и от удовольствия почти совсем закрыл глаза, как кот, у которого слегка пощекотали за ушами пальцем",b1_c1
"Войти в город колонной, с развернутым знаменем и барабанным боем, я — впереди, на Гульноре, — распаляясь, заходил по кабинету Соболев. — Пока не рассвело, чтоб не видно было, как нас мало. ",0.2146502473360114,"Надо войти, пока темно, чтобы не видели, что нас мало. ",b1
"Если вам не надоело слушать, то я поясню примером-с. ",0.8697680173937281,"Если вам не надоело слушать, то я поясню примером. ",b1_c1
"- Боюсь и выговорить, - так же наскоро ответила Лизавета Прокофьевна, - а по-моему ясно",0.5129095247583639,"— быстро проговорил Иван Фёдорович. — Боюсь и сказать, — ответила Лизавета Прокофьевна, —а по-моему, ясно. — Ясно как день. ",b1
"— Вы хотите знать, Настенька, что такое делал в своем углу наш герой, или, лучше сказать, я, потому что герой всего дела — я, своей собственной скромной особой; вы хотите знать, отчего я так переполошился и потерялся на целый день от неожиданного визита приятеля? ",0.6849399401072482,"— Вы хотите знать, Настенька, что такое делал в своём углу наш герой, или, лучше сказать, я, потому что герой всего дела — я",b1
"— Какая жалость, Варвара Андреевна! ",0.1534819429027665,Разве может так ходить настоящая русская женщина! ,b1
"– Теперь три градуса тепла, а между тем идет снег, – говорил Гуров дочери. – Но ведь это тепло только на поверхности земли, в верхних же слоях атмосферы совсем другая температура",0.7160686358961849,"— Теперь три градуса тепла, но идёт снег, — говорил Гуров дочери. — Но ведь тепло только на земле, а наверху в атмосфере совсем другая температура",b1
"Он подъехал к беседкам в самое выгодное время для того, чтобы не обратить на себя ничьего внимания. ",0.8432791056256543,"Он подъехал в самое выгодное время, чтобы не обратить на себя ничьего внимания. ",b1
"Одна из первых дам петербургского света, которую увидел Вронский, была его кузина Бетси",0.9099319010058626,"Одна из первых дам петербургского света, которую увидел Вронский, была его сестра Бетси",b1
"И зачем ты держишь эту старуху, не понимаю!",0.9999999999999996,"И зачем ты держишь эту старуху, не понимаю!",b2
Вчера доктор и наш Андрей были в клубе и опять проигрались. ,0.9132599747720316,Вче ра док тор и наш Андрей были в клубе и опять проигрались. ,b2
"Профессора — самые лучшие, какие только есть в Москве. ",0.9117525133969052,"Профессора — самые лучшие, какие только есть в  Москве. ",b1_b2
"Как я увезу ее теперь, когда у меня нет денег? ",0.9306980005964228,"Как я увезу её теперь, когда у меня нет денег? ",b1
Пошел раз мужик к огороднику огурцы воровать. ,0.3391690807027517,"Если у меня будет огород, то я смогу посадить огурцы.",a2_b1
"Она знала, что он, по обыкновению, скоро уедет по службе, и ей хотелось до этого видеть его, чтоб отношения их были определены.",0.8680971745379835,"Она знала, что он, как всегда, скоро уедет по службе, и ей хотелось до этого видеть его, чтобы отношения их были определены. ",b1
"Между тем лошади пришли, и смотритель приказал, чтоб тотчас, не кормя, запрягали их в кибитку проезжего; но возвратясь, нашел он молодого человека почти без памяти лежащего на лавке: ему сделалось дурно, голова разболелась, невозможно было ехать… Как быть! ",0.5035362083718501,"Между тем лошади пришли, и смотритель пошёл встречать их; но когда он вернулся, то увидел, что молодой человек почти без сознания лежит на кровати: ему стало плохо, голова разболелась, невозможно было ехать… Как быть? ",a2
"Она, как почти все с — ие девушки, много читала (вообще же в С. читали очень мало, и в здешней библиотеке так и говорили, что если бы не девушки и не молодые евреи, то хоть закрывай библиотеку); это бесконечно нравилось Старцеву, он с волнением спрашивал у нее всякий раз, о чем она читала в последние дни, и, очарованный, слушал, когда она рассказывала",0.6383070962291061,"Она, как почти все местные девушки, много читала (вообще же в С. читали очень мало, и в мест ной библиотеке так и говорили, что если бы не девушки, то библиотеку можно было бы закрыть). ",b1
"Переводчик говорит:  - Он тебе велит домой письмо писать, чтобы за тебя выкуп прислали. ",0.3777698478397907,"Напиши письмо домой, чтобы прислали ему за тебя деньги. ",a2
"Он посмеивался над тем, как она расставляла мебель, привезенную из Москвы, как убирала по-новому свою и его комнату, как вешала гардины, как распределяла будущее помещение для гостей, для Долли, как устраивала помещение своей новой девушке, как заказывала обед старику повару, как входила в препирания с Агафьей Михайловной, отстраняя ее от провизии. ",0.4314793973527183,"Он посмеивался над тем, как она убирала по-новому свою и его комнату. ",b1
Один раз они играли возле амбара и услыхали – над головой кто-то мяучит тонкими голосами. ,0.4730510545398135,Один раз они играли около сарая и услышали над головой мяуканье. ,a2_b1
"Мидхат возглавил султанское правительство, но продержался на высоком посту всего два с половиной месяца — наш Гнатьев опять его переиграл. ",0.1848153316410082,"Правда, тот был визирем всего два месяца",b1
"Не проходит ни одного обеда и ужина, чтоб она не упрекнула меня со слезами, что я не окружаю себя аристократическим обществом. ",0.3060785897462204,"Хочет, чтобы к нам приезжали люди из аристократического общества! ",b1
"Потом студент с воротником поехали в ресторан, слушать румын. ",0.758859813211791,Потом студент с воротником поехали в ресторан. ,b1_c1
"У окошка возник мужичонка, по виду из кучеров, сунул мятый паспорт: — Глянь-ка, мил человек, нет ли чего для Круга Николы Митрофаныча?",0.2722829167351396,Сначала неизвестный взял письмо из Лондона для Крога Николы Митрофановича. ,b1
"Вечером, бледная и смущенная, она, заикаясь, говорила своей бабушке: – Я забежала только на минутку. ",0.7850424911750102,"Вечером, бледная и смущённая, она говорила своей бабушке: — Я забежала только на минутку. ",b1_c1
"Ведь вот уж мне двадцать шесть лет, а я никого никогда не видал. ",0.9466610157759048,"Ведь вот уж мне двадцать шесть лет, а я никого никогда не видел. ",b1
"Это про тех, что дочка играет на фортепьянах?",0.5220739427253123,"Это про тех, у кого дочка играет на рояле?",b1
"Не переставая думать об Анне, о всех тех самых простых разговорах, которые были с нею, и вспоминая при этом все подробности выражения ее лица, все более и более входя в ее положение и чувствуя к ней жалосгь, Левин приехал домой.",0.4410423339528387,"Всё время думая об Анне и чувствуя к ней жалость, Левин приехал домой. ",b1
"Ну и, естественно, товарищ.",0.2944713385481258,"Трудно сказать, Варин жених или това рищ. ",b1
"Его пустили смотреть, а собачонку взяли и бросили в клетку ко льву на съеденье.",0.7479458923109664,"Его пустили посмотреть, а собаку взяли и бросили в клетку ко льву.",a2_b1
— повторил я,0.42224507649619,— повторил я. — Почему вам в голову пришла такая мысль? ,b1
"Удалось установить, что с Шалуном подполковник Казанзаки, действительно, знаком, однако факт интимных отношений не подтвержден. ",0.1443853810483395,"Я понимаю, что этот факт ничего не доказывает. ",b1
"Он не слыхал звука выстрела, но сильный удар в грудь сбил его с ног. ",1.0,"Он не слыхал звука выстрела, но сильный удар в грудь сбил его с ног. ",b1
"И длинный ряд этот показался особенно труден Левину; но зато, когда ряд был дойден, и Тит, вскинув на плечо косу, медленными шагами пошел заходить по следам, оставленным его каблуками по прокосу, и Левин точно так же пошел по своему прокосу. ",0.5657698922260371,"И длинный ряд этот показался особенно труден Левину; но зато, когда ряд был дойден, ему было очень хорошо. ",b1
"– Я не думал об этом, – сказал Алексей Александрович, очевидно соглашаясь.",0.832875610335252,"— Я не думал об этом, — сказал Алексей Александрович, соглашаясь. ",b1
"— А-а, господин титулярный советник с госпожой секретаршей пожаловали, — ядовито произнес он. — Ну чудненько, теперь осталось только его высокоблагородие господина подполковника дождаться, и можно начинать. ",0.706609756309965,"— А-а, господин титулярный советник с госпожой секретаршей пришли, — недобро начал генерал. — Ну, теперь надо только господина полковника подождать, и можно начинать. ",b1
"И та женщина, что уморил в среду, вспомнилась… и все вспомнилось, и стало на душе криво, гадко, мерзко… пошел запил… Ирина, Вершинин и Тузенбах входят; на Тузенбахе штатское платье, новое и модное.",0.6854252992924897,"Ирина, Вершинин и Тузенбах входят; на Тузенбахе штат ское платье, новое и модное.",b2
"Покамест собирался он переписать мою подорожную, я смотрел на его седину, на глубокие морщины давно небритого лица, на сгорбленную спину — и не мог надивиться, как три или четыре года могли превратить бодрого мужчину в хилого старика. ",0.4774568053132996,"Я смотрел на его седую голову, на его старое лицо и не мог понять, как три или четыре года могли превратить сильного мужчину в слабого старика. ",a2
"Он был генерал, командовал бригадой, между тем народу шло мало. ",1.0000000000000004,"Он был генерал, командовал бригадой, между тем народу шло мало. ",b2
"Не дали им и самовара, который они попросили утром. ",0.3185921344731937,"Им даже не дали чаю, когда они его попросили. ",b1
"— проговорил он, уже всхлипывая. — Ради Бога, подумай о детях, они не виноваты. ",0.4761601169969011,"— проговорил он со слезами на глазах . — Подумай о детях, они не виноваты. ",b1
"Ты знаешь, что я его уважал, я ему верил, как другу… Я и даже ты — все вообще считали его человеком честным, порядочным, неспособным на обман. ",0.3938439471093907,"— Ты знаешь, я его раньше очень уважал, я ему раньше верил, как другу! ",b1
"И во взгляде, и в манерах было что-то новое — несмелое и виноватое, точно здесь, в доме Туркиных, она уже не чувствовала себя дома",0.1855364098644923,Он не спал ночью и чувствовал себя странно. ,b1
Здесь она потеряла прекрасную черную косу и перекрасила волосы в рыжий цвет. ,0.952954007624644,Здесь она потеряла прекрасную чёрную косу и перекрасила волосы в рыжий цвет. ,b1_c1
"Правда, я живу в отдаленнейшей части города. ",0.5344797238722583,"Правда, я живу не в центре города. ",b1
"Я уже не противоречил и, пожимая плечами, поставил еще двенадцать фридрихсдоров. ",0.9611008491941664,"Я уже не противоречил и, пожимая плечами, поставил ещё двенадцать фридрихсдоров. ",b1_c1
"Эти контрибуции не предлагали, но принесли «храбрым христианским воинам» сладостей и вина. ",0.8084472292028979,"Эти денег не предлагали, но привезли «храбрым христианским воинам» сладостей и вина. ",b1
"Другие гордятся ее прозой, поэзией, театром, музыкой, иконописью… Одни видят в России гипертрофию государственного начала, а народ воспринимают как покорный. ",0.5778371396768446,Одни видят в России гипертрофию государственного начала. ,b1_c1
"А вздумаешь, заходи по прежнему; уверен будь, раз навсегда, что что бы ни случилось, что бы ни вышло, ты все-таки останешься другом нашего дома: моим, по крайней мере. ",0.791190293754717,"А вздумаешь, заходи по-прежнему; что бы ни случилось, ты останешься другом нашего дома: моим, по крайней мере.",b1
"Он старался вспоминать лучшие минуты с нею, но эти минуты были навсегда отравлены. ",0.8596721910026957,"Он хотел вспоминать лучшие минуты с ней, но эти минуты были навсегда отравлены. ",b1
В карты он не любил играть. ,0.5609343992391362,"В карты он не любил играть, с весёлыми мужчинами вроде Облонского не любил встречаться. ",b1
"И стал он думать, что ему делать. ",0.5670286121849072,"Он стоял и думал, что ему делать. ",a2_b1
"Не так, как бы я хотела любить, но я его люблю, а Анна не любила своего? ",0.9579543221313372,"Не так, как бы я хотела любить, но я его люблю, а Анна не любила своего. ",b1
"Я даже не думал, что у нас так холодно. ",0.9596660316863423,"— Я даже не думал, что у нас так холодно. ",b1
"На второе был такой же ответ, как и на первое… Очевидно, милый «щур» делал вид, что сердится… Бедняга, получив отказ от Наденьки Калининой, причиной своего несчастья считал меня. ",0.2315121190542113,"Он знал, что бедный Вознесенский получил отказ от Наденьки и думал, что виноват Сергей. ",b1
"Выкормлю жеребят, продам; куплю дом и заведу огород. ",0.3332694073942563,"Если я продам жеребят, то я смогу купить дом. ",a2_b1
"Ты не сошел с креста, когда кричали тебе, издеваясь и дразня тебя: „Сойди со креста и уверуем, что это ты“. ",0.742770634638038,"Ты не сошёл с креста, когда кричали тебе, издеваясь и дразня тебя: «Сойди с креста и уверуем, что это ты». ",b1_c1
"— Какой там мертв, петли толком затянуть не умеют, — гаркнул тот. — Вынули Яблокова, откачивают!",0.1961196146551509,Даже убить себя как надо не умеют! ,b1
"Комната эта была не та парадная, которую предлагал Вронский, а такая, за которую Анна сказала, что Долли извинит ее. ",0.699548880367093,"Комната для Долли была не та комната для гостей, которую предлагал Вронский, а та, за которую Анна попросила извинить её. ",b1
— сказал Урбенин,0.4385511048974249,Урбенин на допросе не сказал ничего нового,b1
"Я принимал все за чистую монету; я думал, что она... ",0.8374573278110695,"А я... я принимал всё за чистую монету; я думал, что она... ",b1
"— Это дурно, что вы говорите, и я прошу вас, если вы хороший человек, забудьте, что вы сказали, как и я забуду, — сказала она наконец",0.9316194403578664,"— Это плохо, что вы говорите, и я прошу вас, если вы хороший человек, забудьте, что вы сказали, как и я забуду, — сказала она наконец",b1
"Я просто не знаю, что бы делала, если б вас не встретила",0.169454439985641,"— Да, вам будет не больно, если с него упадёте. ",b1
"– Он не кусается, – сказала она и покраснела",0.4679714184569482,"Дама посмотрела на него и сразу же отвела глаза. — Она не кусается, — сказала она и покраснела. — Можно дать ей что-нибудь? ",b1
"Значение науки как могучей силы, направляющей рост культуры страны по правильному пути, Бэкон дает в следующем красивом образе, где наука противопоставляется эмпиризму: «...хромой калека, идущий по верной дороге, может обог-нать рысака, если тот бежит по неправильному пути. ",0.6267038591792654,"Бэкон даёт следующий красивый образ, где наука противопоставляется эмпиризму: «Хромой человек, идущий по верной дороге, может обог-нать быструю лошадь, если та бежит по неправильному пути. ",b1_c1
"— Увидите... только я не знаю, как уж я доживу хотя сутки",0.6893846736367075,"— Увидите... только я не знаю, как уж я доживу до завтра",b1
"Что же касается особых примет, то их не было. ",1.0,"Что же касается особых примет, то их не было. ",b1_c1
"Предатель Митко завел спутницу в корчму, более всего похожую на разбойничий притон, усадил за стол, велел подать сыру и кувшин вина, а сам повернул к двери, показав, мол, сейчас приду. ",0.160690116819531,В трактире проводник посадил её за стол и приказал принести вина и сыра. ,b1
"Скажи, что я… И в тот самый момент, когда с моего языка готово уже было сорваться решительное «нет», мною вдруг овладело тяжелое чувство… Молодой человек, полный жизни, сил и желаний, заброшенный волею судеб в деревенские дебри, был охвачен чувством тоски, одиночества… Вспомнился мне графский сад с роскошью его прохладных оранжерей и полумраком узких, заброшенных аллей… Эти аллеи, защищенные от солнца сводом из зеленых, сплетающихся ветвей старушек-лип, знают меня… Знают они и женщин, которые искали моей любви и полумрака… Вспомнилась мне роскошная гостиная, с сладкою ленью ее бархатных диванов, тяжелых портьер и ковров, мягких, как пух, с ленью, которую так любят молодые, здоровые животные… Пришла мне на память моя пьяная удаль, не знающая границ в своей шири, сатанинской гордости и презрении к жизни. ",0.2854764320479651,"Он вспомнил прекрасный графский сад, прохладные оранжереи, роскошные комнаты его дома… И женщин, которые почти всегда бывали в этом доме и хотели его любви",b1
"Она была должна опуститься до действительности, чтобы наслаждаться им таким, каков он был. ",0.794052770555318,"Она должна была опуститься до действительности, чтобы он нравился ей таким, каков он был. ",b1
Кити не было на постели подле него. ,0.6775720571447913,Кити не было в постели около него. ,b1
"Варя купила широкие штаны вроде шальвар, рубаху, сапоги, куртку без рукавов и дурацкую суконную шапку, переоделась и разом превратилась из европейской барышни в худенького болгарского подростка. ",0.2349782672163345,"Чтобы этого не случилось, Варя, как девушка умная, первым делом купила себе болгарскую мужскую одежду и шапку. ",b1
"Она смутно решила себе в числе тех планов, которые приходили ей в голову, и то, что после того, что произойдет там на станции или в именье графини, она поедет по Нижегородской дороге до первого города и останется там.",0.7923408381703771,"Она решила себе, что после того, что произойдёт там на станции или в имении графини, она поедет по Нижегородской дороге до первого города и останется там. ",b1
"Так же и вы не будете замечать Москвы, когда будете жить в ней. ",1.0000000000000002,"Так же и вы не будете замечать Москвы, когда будете жить в ней. ",b2
"Позвольте мне в сей радостный день высказать перед вами всё, что накопилось тут, в груди, под сводами моего душевного здания… Пред вами старец, убеленный сединами, стоящий одною ногою в могиле… Я… я плачу. ",0.0985387306049874,"Ваши знания, энергия и присущий вам такт были причиною необычайного успеха и редкого процветания. ",a2_b1
"Но в последнее время явились новые, внутренние отношения между ним и ею, пугавшие Вронского своею неопределенностью. ",0.8331092081471863,"Но в последнее время появились новые, внутренние отноше ния между ним и ней, пугавшие Вронского своей неопределённостью. ",b1
"Пошлем запрос англичанам по дипломатическим каналам, попросим задержать эту мисс Ольсен до выяснения, да и дело с концом",0.3559609673038368,Через наших дипломатов узнаем у англичан об этой мисс Ольсен,b1
"Перейдя Неву, воспитанники Академии художеств учились у Рембрандта и Веласкеса, у «малых голландцев», которые так повлияли на будущих передвижников… Русская культура благодаря совмещению в ней различных наследий полна внутренней свободы. ",0.5552496989499438,Русская культура благодаря совмещению в ней различных наследий полна внутренней свободы. ,b1_c1
"Таким образом, в течение всей университетской жизни (в течение 4 лет), если университет действительно удовлетворяет своему назначению, т. е. если в нем преподают свободную науку и преподают ее студентам, которые способны воспринять эту науку, то, изучая предметы одной категории, студенты в то же время находятся в сфере наук всех категорий, которыми в данный момент обладает человечество. ",0.9553340455342744,"Таким образом, в течение всей университетской жизни (в течение 4 лет), если уни вер ситет действительно удовлетворяет своему назначению, то есть если в нём преподают свободную науку и преподают её студентам, которые способны воспринять эту науку, то, изучая предметы одной категории, студенты в то же время находятся в сфере наук всех категорий, которыми в данный момент обладает человечество. ",b1_c1
"Сверхнационализм, универсализм – такое же существенное свойство русского национального духа, как и безгосударственность, анархизм. ",0.9622660255810956,"Сверхнационализм, универсализм — такое же существенное свойство русского национального духа, как и безгосударственность, анархизм. ",b1_c1
"О приезде его я уже знаю; но вот уже третий день нет ни письма, ни его. ",0.9999999999999998,"О приезде его я уже знаю; но вот уже третий день нет ни письма, ни его. ",b1
